codeTs,snum,textName,requireCheck,decFacCode,decFacName,decFacType,decFacContent,ieFlag,gname,extendFiled
4112,1,出口享惠情况,1,0|1|2|3,出口享惠情况,1,出口货物在最终目的国(地区)不享受优惠关税|出口货物在最终目的国(地区)享受优惠关税|不能确定在最终目的国(地区)享受优惠关税|不适用于进口报关单,E,null,3
4112,2,种类,1,null,null,null,null,null,null,null
4112,3,状态（无毛全粒面或无毛羊皮纸化等）,1,null,null,null,null,null,null,null
4112,4,规格(厚度及面积),1,null,null,null,null,null,null,null
4112,5,颜色,1,null,null,null,null,null,null,null
4112,6,GTIN,0,null,null,null,null,null,null,null
4112,7,CAS,0,null,null,null,null,null,null,null
4112,8,其他,0,,,,,,,
4113,0,品牌类型,1,0|1|2|3|4,品牌类型,1,无品牌|境内自主品牌|境内收购品牌|境外品牌(贴牌生产)|境外品牌(其它),null,null,null
4113,1,出口享惠情况,1,0|1|2|3,出口享惠情况,1,出口货物在最终目的国(地区)不享受优惠关税|出口货物在最终目的国(地区)享受优惠关税|不能确定在最终目的国(地区)享受优惠关税|不适用于进口报关单,E,null,3
4113,2,制作或保存方法,1,null,null,null,null,null,null,null
4113,3,状态（无毛全粒面等）,1,null,null,null,null,null,null,null
4113,4,规格（长/宽或面积）,1,null,null,null,null,null,null,null
4113,5,整张/背皮/腹皮等,1,null,null,null,null,null,null,null
4113,6,GTIN,0,null,null,null,null,null,null,null
4113,7,CAS,0,null,null,null,null,null,null,null
4113,8,其他,0,,,,,,,
4113,0,品牌类型,1,0|1|2|3|4,品牌类型,1,无品牌|境内自主品牌|境内收购品牌|境外品牌(贴牌生产)|境外品牌(其它),null,null,null
4113,1,出口享惠情况,1,0|1|2|3,出口享惠情况,1,出口货物在最终目的国(地区)不享受优惠关税|出口货物在最终目的国(地区)享受优惠关税|不能确定在最终目的国(地区)享受优惠关税|不适用于进口报关单,E,null,3
4113,2,制作或保存方法,1,null,null,null,null,null,null,null
4113,3,状态（无毛全粒面等）,1,null,null,null,null,null,null,null
4113,4,规格（长/宽或面积）,1,null,null,null,null,null,null,null
4113,5,整张/背皮/腹皮等,1,null,null,null,null,null,null,null
4113,6,GTIN,0,null,null,null,null,null,null,null
4113,7,CAS,0,null,null,null,null,null,null,null
4113,8,其他,0,,,,,,,
4114,0,品牌类型,1,0|1|2|3|4,品牌类型,1,无品牌|境内自主品牌|境内收购品牌|境外品牌(贴牌生产)|境外品牌(其它),null,null,null
4114,1,出口享惠情况,1,0|1|2|3,出口享惠情况,1,出口货物在最终目的国(地区)不享受优惠关税|出口货物在最终目的国(地区)享受优惠关税|不能确定在最终目的国(地区)享受优惠关税|不适用于进口报关单,E,null,3
4114,2,制作或保存方法(漆皮、镀金属),1,null,null,null,null,null,null,null
4114,3,规格（厚度）,1,null,null,null,null,null,null,null
4114,4,请注明平方英尺数/张,1,null,null,null,null,null,null,null
4114,5,GTIN,0,null,null,null,null,null,null,null
4114,6,CAS,0,null,null,null,null,null,null,null
4114,7,其他,0,,,,,,,
41151,0,品牌类型,1,0|1|2|3|4,品牌类型,1,无品牌|境内自主品牌|境内收购品牌|境外品牌(贴牌生产)|境外品牌(其它),null,null,null
41151,1,出口享惠情况,1,0|1|2|3,出口享惠情况,1,出口货物在最终目的国(地区)不享受优惠关税|出口货物在最终目的国(地区)享受优惠关税|不能确定在最终目的国(地区)享受优惠关税|不适用于进口报关单,E,null,3
41151,2,制作或保存方法(再生),1,null,null,null,null,null,null,null
41151,3,状态（块、张、条卷、边角料、粉末）,1,null,null,null,null,null,null,null
41151,4,规格（厚度）,1,null,null,null,null,null,null,null
41151,5,GTIN,0,null,null,null,null,null,null,null
41151,6,CAS,0,null,null,null,null,null,null,null
41151,7,其他,0,,,,,,,
41152,0,品牌类型,1,0|1|2|3|4,品牌类型,1,无品牌|境内自主品牌|境内收购品牌|境外品牌(贴牌生产)|境外品牌(其它),null,null,null
41152,1,出口享惠情况,1,0|1|2|3,出口享惠情况,1,出口货物在最终目的国(地区)不享受优惠关税|出口货物在最终目的国(地区)享受优惠关税|不能确定在最终目的国(地区)享受优惠关税|不适用于进口报关单,E,null,3
41152,2,状态（块、张、条、卷、边角料、粉末）,1,null,null,null,null,null,null,null
41152,3,用途,1,null,null,null,null,null,null,null
41152,4,是否经过筛选,1,null,null,null,null,null,null,null
41152,5,GTIN,0,null,null,null,null,null,null,null
41152,6,CAS,0,null,null,null,null,null,null,null
41152,7,其他,0,,,,,,,
4201,0,品牌类型,1,0|1|2|3|4,品牌类型,1,无品牌|境内自主品牌|境内收购品牌|境外品牌(贴牌生产)|境外品牌(其它),null,null,null
4201,1,出口享惠情况,1,0|1|2|3,出口享惠情况,1,出口货物在最终目的国(地区)不享受优惠关税|出口货物在最终目的国(地区)享受优惠关税|不能确定在最终目的国(地区)享受优惠关税|不适用于进口报关单,E,null,3
4201,2,材质,1,null,null,null,null,null,null,null
4201,3,用途,1,null,null,null,null,null,null,null
4201,4,GTIN,0,null,null,null,null,null,null,null
4201,5,CAS,0,null,null,null,null,null,null,null
4201,6,其他,0,,,,,,,
420211,0,品牌类型,1,0|1|2|3|4,品牌类型,1,无品牌|境内自主品牌|境内收购品牌|境外品牌(贴牌生产)|境外品牌(其它),null,null,null
420211,1,出口享惠情况,1,0|1|2|3,出口享惠情况,1,出口货物在最终目的国(地区)不享受优惠关税|出口货物在最终目的国(地区)享受优惠关税|不能确定在最终目的国(地区)享受优惠关税|不适用于进口报关单,E,null,3
420211,2,种类（衣箱、提箱、小手袋等）,1,null,null,null,null,null,null,null
420211,3,表面材质（皮革、再生皮革等）,1,null,null,null,null,null,null,null
420211,4,品牌及款号,1,null,null,null,null,null,null,null
420211,5,GTIN,0,null,null,null,null,null,null,null
420211,6,CAS,0,null,null,null,null,null,null,null
420211,7,其他,0,,,,,,,
420212,0,品牌类型,1,0|1|2|3|4,品牌类型,1,无品牌|境内自主品牌|境内收购品牌|境外品牌(贴牌生产)|境外品牌(其它),null,null,null
420212,1,出口享惠情况,1,0|1|2|3,出口享惠情况,1,出口货物在最终目的国(地区)不享受优惠关税|出口货物在最终目的国(地区)享受优惠关税|不能确定在最终目的国(地区)享受优惠关税|不适用于进口报关单,E,null,3
420212,2,种类（衣箱、提箱、小手袋等）,1,null,null,null,null,null,null,null
420212,3,表面材质（塑料、纺织物等）,1,null,null,null,null,null,null,null
420212,4,品牌及款号,1,null,null,null,null,null,null,null
420212,5,GTIN,0,null,null,null,null,null,null,null
420212,6,CAS,0,null,null,null,null,null,null,null
420212,7,其他,0,,,,,,,
420219,0,品牌类型,1,0|1|2|3|4,品牌类型,1,无品牌|境内自主品牌|境内收购品牌|境外品牌(贴牌生产)|境外品牌(其它),null,null,null
420219,1,出口享惠情况,1,0|1|2|3,出口享惠情况,1,出口货物在最终目的国(地区)不享受优惠关税|出口货物在最终目的国(地区)享受优惠关税|不能确定在最终目的国(地区)享受优惠关税|不适用于进口报关单,E,null,3
420219,2,种类（衣箱、提箱、小手袋等）,1,null,null,null,null,null,null,null
420219,3,表面材质（塑料、纺织物等）,1,null,null,null,null,null,null,null
420219,4,品牌及款号,1,null,null,null,null,null,null,null
420219,5,GTIN,0,null,null,null,null,null,null,null
420219,6,CAS,0,null,null,null,null,null,null,null
420219,7,其他,0,,,,,,,
42022,0,品牌类型,1,0|1|2|3|4,品牌类型,1,无品牌|境内自主品牌|境内收购品牌|境外品牌(贴牌生产)|境外品牌(其它),null,null,null
42022,1,出口享惠情况,1,0|1|2|3,出口享惠情况,1,出口货物在最终目的国(地区)不享受优惠关税|出口货物在最终目的国(地区)享受优惠关税|不能确定在最终目的国(地区)享受优惠关税|不适用于进口报关单,E,null,3
42022,2,种类（衣箱、提箱、小手袋等）,1,null,null,null,null,null,null,null
42022,3,表面材质（皮革、再生皮革、塑料、纺织物等）,1,null,null,null,null,null,null,null
42022,4,品牌及款号,1,null,null,null,null,null,null,null
42022,5,GTIN,0,null,null,null,null,null,null,null
42022,6,CAS,0,null,null,null,null,null,null,null
42022,7,其他,0,,,,,,,
42022,0,品牌类型,1,0|1|2|3|4,品牌类型,1,无品牌|境内自主品牌|境内收购品牌|境外品牌(贴牌生产)|境外品牌(其它),null,null,null
42022,1,出口享惠情况,1,0|1|2|3,出口享惠情况,1,出口货物在最终目的国(地区)不享受优惠关税|出口货物在最终目的国(地区)享受优惠关税|不能确定在最终目的国(地区)享受优惠关税|不适用于进口报关单,E,null,3
42022,2,种类（衣箱、提箱、小手袋等）,1,null,null,null,null,null,null,null
42022,3,表面材质（皮革、再生皮革、塑料、纺织物等）,1,null,null,null,null,null,null,null
42022,4,品牌及款号,1,null,null,null,null,null,null,null
42022,5,GTIN,0,null,null,null,null,null,null,null
42022,6,CAS,0,null,null,null,null,null,null,null
42022,7,其他,0,,,,,,,
42023,0,品牌类型,1,0|1|2|3|4,品牌类型,1,无品牌|境内自主品牌|境内收购品牌|境外品牌(贴牌生产)|境外品牌(其它),null,null,null
42023,1,出口享惠情况,1,0|1|2|3,出口享惠情况,1,出口货物在最终目的国(地区)不享受优惠关税|出口货物在最终目的国(地区)享受优惠关税|不能确定在最终目的国(地区)享受优惠关税|不适用于进口报关单,E,null,3
42023,2,种类（钱夹、钱包、手机套等适放在口袋、手提袋内）,1,null,null,null,null,null,null,null
42023,3,表面材质（皮革、再生皮革、塑料、纺织物等）,1,null,null,null,null,null,null,null
42023,4,品牌及款号,1,null,null,null,null,null,null,null
42023,5,GTIN,0,null,null,null,null,null,null,null
42023,6,CAS,0,null,null,null,null,null,null,null
42023,7,其他,0,,,,,,,
42029,0,品牌类型,1,0|1|2|3|4,品牌类型,1,无品牌|境内自主品牌|境内收购品牌|境外品牌(贴牌生产)|境外品牌(其它),null,null,null
42029,1,出口享惠情况,1,0|1|2|3,出口享惠情况,1,出口货物在最终目的国(地区)不享受优惠关税|出口货物在最终目的国(地区)享受优惠关税|不能确定在最终目的国(地区)享受优惠关税|不适用于进口报关单,E,null,3
42029,2,种类（衣箱、提箱、小手袋等）,1,null,null,null,null,null,null,null
42029,3,表面材质（塑料、纺织物等）,1,null,null,null,null,null,null,null
42029,4,品牌及款号,1,null,null,null,null,null,null,null
42029,5,GTIN,0,null,null,null,null,null,null,null
42029,6,CAS,0,null,null,null,null,null,null,null
42029,7,其他,0,,,,,,,
42031,0,品牌类型,1,0|1|2|3|4,品牌类型,1,无品牌|境内自主品牌|境内收购品牌|境外品牌(贴牌生产)|境外品牌(其它),null,null,null
42031,1,出口享惠情况,1,0|1|2|3,出口享惠情况,1,出口货物在最终目的国(地区)不享受优惠关税|出口货物在最终目的国(地区)享受优惠关税|不能确定在最终目的国(地区)享受优惠关税|不适用于进口报关单,E,null,3
42031,2,材质（皮革或再生皮革）,1,null,null,null,null,null,null,null
42031,3,衣服种类,1,null,null,null,null,null,null,null
42031,4,是否源于野生动物,1,null,null,null,null,null,null,null
42031,5,品牌及款号,1,null,null,null,null,null,null,null
42031,6,GTIN,0,null,null,null,null,null,null,null
42031,7,CAS,0,null,null,null,null,null,null,null
42031,8,其他,0,,,,,,,
42031,0,品牌类型,1,0|1|2|3|4,品牌类型,1,无品牌|境内自主品牌|境内收购品牌|境外品牌(贴牌生产)|境外品牌(其它),null,null,null
42031,1,出口享惠情况,1,0|1|2|3,出口享惠情况,1,出口货物在最终目的国(地区)不享受优惠关税|出口货物在最终目的国(地区)享受优惠关税|不能确定在最终目的国(地区)享受优惠关税|不适用于进口报关单,E,null,3
42031,2,材质（皮革或再生皮革）,1,null,null,null,null,null,null,null
42031,3,衣服种类,1,null,null,null,null,null,null,null
42031,4,是否源于野生动物,1,null,null,null,null,null,null,null
42031,5,品牌及款号,1,null,null,null,null,null,null,null
42031,6,GTIN,0,null,null,null,null,null,null,null
42031,7,CAS,0,null,null,null,null,null,null,null
42031,8,其他,0,,,,,,,
