type,codeValue,codeName,cusCode,gbCode,gbName,ciqCode
CUS_MAPPING_PORT_CODE_V,IRQ020,摩苏尔（伊拉克）,1197,IRQ020,摩苏尔（伊拉克）,368020
CUS_MAPPING_PORT_CODE_V,IRQ901,巴格达（伊拉克）,1193,IRQ901,巴格达（伊拉克）,368901
CUS_MAPPING_PORT_CODE_V,ISL000,冰岛,322,ISL000,冰岛,352000
CUS_MAPPING_PORT_CODE_V,ISL003,阿克拉内斯（冰岛）,322,ISL003,阿克拉内斯（冰岛）,352003
CUS_MAPPING_PORT_CODE_V,ISL006,阿克雷里（冰岛）,2462,ISL006,阿克雷里（冰岛）,352006
CUS_MAPPING_PORT_CODE_V,ISL009,哈布纳菲厄泽（冰岛）,322,ISL009,哈布纳菲厄泽（冰岛）,352009
CUS_MAPPING_PORT_CODE_V,ISL012,胡萨维克（冰岛）,322,ISL012,胡萨维克（冰岛）,352012
CUS_MAPPING_PORT_CODE_V,ISL015,伊萨菲厄泽（冰岛）,322,ISL015,伊萨菲厄泽（冰岛）,352015
CUS_MAPPING_PORT_CODE_V,ISL018,凯夫拉维克（冰岛）,2463,ISL018,凯夫拉维克（冰岛）,352018
CUS_MAPPING_PORT_CODE_V,ISL021,内斯克伊斯塔泽（冰岛）,322,ISL021,内斯克伊斯塔泽（冰岛）,352021
CUS_MAPPING_PORT_CODE_V,ISL024,帕特雷克峡湾（冰岛）,322,ISL024,帕特雷克峡湾（冰岛）,352024
CUS_MAPPING_PORT_CODE_V,ISL027,雷克雅末克（冰岛）,2464,ISL027,雷克雅末克（冰岛）,352027
CUS_MAPPING_PORT_CODE_V,ISL030,塞济斯菲厄泽（冰岛）,2465,ISL030,塞济斯菲厄泽（冰岛）,352030
CUS_MAPPING_PORT_CODE_V,ISL033,锡格吕菲厄泽（冰岛）,322,ISL033,锡格吕菲厄泽（冰岛）,352033
CUS_MAPPING_PORT_CODE_V,ISL036,斯卡加斯特伦（冰岛）,322,ISL036,斯卡加斯特伦（冰岛）,352036
CUS_MAPPING_PORT_CODE_V,ISL039,斯特勒伊姆维克（冰岛）,2466,ISL039,斯特勒伊姆维克（冰岛）,352039
CUS_MAPPING_PORT_CODE_V,ISL042,韦斯特曼纳岛（冰岛）,2467,ISL042,韦斯特曼纳岛（冰岛）,352042
CUS_MAPPING_PORT_CODE_V,ISR000,以色列,115,ISR000,以色列,376000
CUS_MAPPING_PORT_CODE_V,ISR003,阿卡（以色列）,115,ISR003,阿卡（以色列）,376003
CUS_MAPPING_PORT_CODE_V,ISR006,阿什杜德（以色列）,3455,ISR006,阿什杜德（以色列）,376006
CUS_MAPPING_PORT_CODE_V,ISR009,阿什克伦（以色列）,115,ISR009,阿什克伦（以色列）,376009
CUS_MAPPING_PORT_CODE_V,ISR012,埃拉特（以色列）,115,ISR012,埃拉特（以色列）,376012
CUS_MAPPING_PORT_CODE_V,ISR015,哈代拉（以色列）,115,ISR015,哈代拉（以色列）,376015
CUS_MAPPING_PORT_CODE_V,ISR018,海法（以色列）,115,ISR018,海法（以色列）,376018
CUS_MAPPING_PORT_CODE_V,ISR024,特拉维夫-雅法（以色列）,115,ISR024,特拉维夫-雅法（以色列）,376024
CUS_MAPPING_PORT_CODE_V,ITA000,意大利,307,ITA000,意大利,380000
CUS_MAPPING_PORT_CODE_V,ITA003,阿尔盖罗（意大利）,307,ITA003,阿尔盖罗（意大利）,380003
CUS_MAPPING_PORT_CODE_V,ITA006,安科纳（意大利）,2231,ITA006,安科纳（意大利）,380006
CUS_MAPPING_PORT_CODE_V,ITA009,安齐奥（意大利）,2232,ITA009,安齐奥（意大利）,380009
CUS_MAPPING_PORT_CODE_V,ITA012,阿尔巴塔克斯（意大利）,307,ITA012,阿尔巴塔克斯（意大利）,380012
CUS_MAPPING_PORT_CODE_V,ITA015,奥古斯塔（意大利）,2233,ITA015,奥古斯塔（意大利）,380015
CUS_MAPPING_PORT_CODE_V,ITA018,阿沃拉（意大利）,2234,ITA018,阿沃拉（意大利）,380018
CUS_MAPPING_PORT_CODE_V,ITA021,巴尼奥利（意大利）,2235,ITA021,巴尼奥利（意大利）,380021
CUS_MAPPING_PORT_CODE_V,ITA024,巴里（意大利）,2236,ITA024,巴里（意大利）,380024
CUS_MAPPING_PORT_CODE_V,ITA027,巴列塔（意大利）,2237,ITA027,巴列塔（意大利）,380027
CUS_MAPPING_PORT_CODE_V,ITA030,布林迪西（意大利）,2239,ITA030,布林迪西（意大利）,380030
CUS_MAPPING_PORT_CODE_V,ITA033,卡利亚里（意大利）,2240,ITA033,卡利亚里（意大利）,380033
CUS_MAPPING_PORT_CODE_V,ITA036,卡洛福泰（意大利）,2241,ITA036,卡洛福泰（意大利）,380036
CUS_MAPPING_PORT_CODE_V,ITA039,斯塔比亚海堡（意大利）,307,ITA039,斯塔比亚海堡（意大利）,380039
CUS_MAPPING_PORT_CODE_V,ITA042,卡塔尼亚（意大利）,307,ITA042,卡塔尼亚（意大利）,380042
CUS_MAPPING_PORT_CODE_V,ITA045,卡坦扎罗（意大利）,307,ITA045,卡坦扎罗（意大利）,380045
CUS_MAPPING_PORT_CODE_V,ITA048,基奥贾（意大利）,307,ITA048,基奥贾（意大利）,380048
CUS_MAPPING_PORT_CODE_V,ITA051,奇维塔韦基亚（意大利）,2242,ITA051,奇维塔韦基亚（意大利）,380051
CUS_MAPPING_PORT_CODE_V,ITA054,克罗托内（意大利）,2243,ITA054,克罗托内（意大利）,380054
CUS_MAPPING_PORT_CODE_V,ITA056,法尔科纳拉（意大利）,307,ITA056,法尔科纳拉（意大利）,380056
CUS_MAPPING_PORT_CODE_V,ITA057,菲乌米奇诺（意大利）,307,ITA057,菲乌米奇诺（意大利）,380057
CUS_MAPPING_PORT_CODE_V,ITA060,福洛尼卡（意大利）,307,ITA060,福洛尼卡（意大利）,380060
CUS_MAPPING_PORT_CODE_V,ITA063,福尔米亚（意大利）,307,ITA063,福尔米亚（意大利）,380063
CUS_MAPPING_PORT_CODE_V,ITA066,加埃塔（意大利）,307,ITA066,加埃塔（意大利）,380066
CUS_MAPPING_PORT_CODE_V,ITA069,加利波利（意大利）,307,ITA069,加利波利（意大利）,380069
CUS_MAPPING_PORT_CODE_V,ITA072,杰拉（意大利）,307,ITA072,杰拉（意大利）,380072
CUS_MAPPING_PORT_CODE_V,ITA075,热那亚（意大利）,2245,ITA075,热那亚（意大利）,380075
CUS_MAPPING_PORT_CODE_V,ITA078,因佩里亚（意大利）,307,ITA078,因佩里亚（意大利）,380078
CUS_MAPPING_PORT_CODE_V,ITA081,拉马达莱那（意大利）,307,ITA081,拉马达莱那（意大利）,380081
CUS_MAPPING_PORT_CODE_V,ITA084,里窝那（意大利）,2249,ITA084,里窝那（意大利）,380084
CUS_MAPPING_PORT_CODE_V,ITA087,利卡塔（意大利）,2248,ITA087,利卡塔（意大利）,380087
CUS_MAPPING_PORT_CODE_V,ITA090,曼夫雷多尼亚（意大利）,307,ITA090,曼夫雷多尼亚（意大利）,380090
CUS_MAPPING_PORT_CODE_V,ITA093,马里纳迪卡拉拉（意大利）,2250,ITA093,马里纳迪卡拉拉（意大利）,380093
CUS_MAPPING_PORT_CODE_V,ITA096,马尔萨拉（意大利）,2251,ITA096,马尔萨拉（意大利）,380096
CUS_MAPPING_PORT_CODE_V,ITA099,马扎拉德尔瓦洛（意大利）,2252,ITA099,马扎拉德尔瓦洛（意大利）,380099
CUS_MAPPING_PORT_CODE_V,ITA102,梅利利（意大利）,307,ITA102,梅利利（意大利）,380102
CUS_MAPPING_PORT_CODE_V,ITA105,墨西拿（意大利）,2253,ITA105,墨西拿（意大利）,380105
CUS_MAPPING_PORT_CODE_V,ITA108,米拉佐（意大利）,2254,ITA108,米拉佐（意大利）,380108
CUS_MAPPING_PORT_CODE_V,ITA111,莫尔费塔（意大利）,2256,ITA111,莫尔费塔（意大利）,380111
CUS_MAPPING_PORT_CODE_V,ITA114,蒙法尔科内（意大利）,307,ITA114,蒙法尔科内（意大利）,380114
CUS_MAPPING_PORT_CODE_V,ITA117,莫诺波利（意大利）,2257,ITA117,莫诺波利（意大利）,380117
CUS_MAPPING_PORT_CODE_V,ITA120,那波利（意大利）,307,ITA120,那波利（意大利）,380120
CUS_MAPPING_PORT_CODE_V,ITA123,奥尔比亚（意大利）,2259,ITA123,奥尔比亚（意大利）,380123
CUS_MAPPING_PORT_CODE_V,ITA126,奥里斯塔诺（意大利）,3420,ITA126,奥里斯塔诺（意大利）,380126
CUS_MAPPING_PORT_CODE_V,ITA129,奥托纳（意大利）,307,ITA129,奥托纳（意大利）,380129
CUS_MAPPING_PORT_CODE_V,ITA132,巴勒莫（意大利）,2260,ITA132,巴勒莫（意大利）,380132
CUS_MAPPING_PORT_CODE_V,ITA135,佩萨罗（意大利）,2261,ITA135,佩萨罗（意大利）,380135
CUS_MAPPING_PORT_CODE_V,ITA138,佩斯卡拉（意大利）,307,ITA138,佩斯卡拉（意大利）,380138
CUS_MAPPING_PORT_CODE_V,ITA141,皮翁比诺（意大利）,2262,ITA141,皮翁比诺（意大利）,380141
CUS_MAPPING_PORT_CODE_V,ITA144,波蒂奇（意大利）,307,ITA144,波蒂奇（意大利）,380144
CUS_MAPPING_PORT_CODE_V,ITA147,波蒂格里欧内（意大利）,2263,ITA147,波蒂格里欧内（意大利）,380147
CUS_MAPPING_PORT_CODE_V,ITA150,阿祖罗港（意大利）,2264,ITA150,阿祖罗港（意大利）,380150
CUS_MAPPING_PORT_CODE_V,ITA153,恩佩多克莱港（意大利）,2265,ITA153,恩佩多克莱港（意大利）,380153
CUS_MAPPING_PORT_CODE_V,ITA156,马尔盖腊港（意大利）,307,ITA156,马尔盖腊港（意大利）,380156
CUS_MAPPING_PORT_CODE_V,ITA159,圣托斯特凡诺港（意大利）,2266,ITA159,圣托斯特凡诺港（意大利）,380159
CUS_MAPPING_PORT_CODE_V,ITA162,托雷斯港（意大利）,2267,ITA162,托雷斯港（意大利）,380162
CUS_MAPPING_PORT_CODE_V,ITA165,韦斯梅港（意大利）,2270,ITA165,韦斯梅港（意大利）,380165
CUS_MAPPING_PORT_CODE_V,ITA168,费拉约港（意大利）,2268,ITA168,费拉约港（意大利）,380168
CUS_MAPPING_PORT_CODE_V,ITA171,斯库索港（意大利）,2269,ITA171,斯库索港（意大利）,380171
CUS_MAPPING_PORT_CODE_V,ITA174,波佐利（意大利）,2271,ITA174,波佐利（意大利）,380174
CUS_MAPPING_PORT_CODE_V,ITA177,普里奥洛（意大利）,2273,ITA177,普里奥洛（意大利）,380177
CUS_MAPPING_PORT_CODE_V,ITA180,腊万纳（意大利）,2274,ITA180,腊万纳（意大利）,380180
CUS_MAPPING_PORT_CODE_V,ITA183,雷焦（意大利）,307,ITA183,雷焦（意大利）,380183
CUS_MAPPING_PORT_CODE_V,ITA186,里奥马里纳（意大利）,2275,ITA186,里奥马里纳（意大利）,380186
CUS_MAPPING_PORT_CODE_V,ITA189,萨莱诺（意大利）,2276,ITA189,萨莱诺（意大利）,380189
CUS_MAPPING_PORT_CODE_V,ITA192,圣雷莫（意大利）,2277,ITA192,圣雷莫（意大利）,380192
CUS_MAPPING_PORT_CODE_V,ITA195,萨罗克（福克西港）（意大利）,2280,ITA195,萨罗克（福克西港）（意大利）,380195
CUS_MAPPING_PORT_CODE_V,ITA198,萨沃纳（意大利）,2281,ITA198,萨沃纳（意大利）,380198
CUS_MAPPING_PORT_CODE_V,ITA201,锡拉库萨（意大利）,307,ITA201,锡拉库萨（意大利）,380201
CUS_MAPPING_PORT_CODE_V,ITA204,斯佩齐亚（意大利）,2246,ITA204,斯佩齐亚（意大利）,380204
CUS_MAPPING_PORT_CODE_V,ITA207,塔拉莫内（意大利）,2286,ITA207,塔拉莫内（意大利）,380207
CUS_MAPPING_PORT_CODE_V,ITA210,塔兰托（意大利）,2287,ITA210,塔兰托（意大利）,380210
CUS_MAPPING_PORT_CODE_V,ITA213,托雷德尔格雷科（意大利）,307,ITA213,托雷德尔格雷科（意大利）,380213
CUS_MAPPING_PORT_CODE_V,ITA216,托雷安农齐亚塔（意大利）,2289,ITA216,托雷安农齐亚塔（意大利）,380216
CUS_MAPPING_PORT_CODE_V,ITA219,特拉帕尼（意大利）,307,ITA219,特拉帕尼（意大利）,380219
CUS_MAPPING_PORT_CODE_V,ITA222,的里雅斯特（意大利）,2290,ITA222,的里雅斯特（意大利）,380222
CUS_MAPPING_PORT_CODE_V,ITA225,瓦斯托（意大利）,307,ITA225,瓦斯托（意大利）,380225
CUS_MAPPING_PORT_CODE_V,ITA228,威尼斯（意大利）,2291,ITA228,威尼斯（意大利）,380228
CUS_MAPPING_PORT_CODE_V,ITA231,维亚雷焦（意大利）,307,ITA231,维亚雷焦（意大利）,380231
CUS_MAPPING_PORT_CODE_V,ITA242,奥克里卡（意大利）,2288,ITA242,奥克里卡（意大利）,380242
CUS_MAPPING_PORT_CODE_V,ITA243,博洛尼亚（意大利）,2238,ITA243,博洛尼亚（意大利）,380243
CUS_MAPPING_PORT_CODE_V,ITA244,利窝那（意大利）,2247,ITA244,利窝那（意大利）,380244
CUS_MAPPING_PORT_CODE_V,ITA245,那不勒斯（意大利）,2258,ITA245,那不勒斯（意大利）,380245
CUS_MAPPING_PORT_CODE_V,ITA247,普腊托（意大利）,2272,ITA247,普腊托（意大利）,380247
CUS_MAPPING_PORT_CODE_V,ITA248,撒丁岛（意大利）,2279,ITA248,撒丁岛（意大利）,380248
CUS_MAPPING_PORT_CODE_V,ITA249,桑达基斯达（意大利）,2278,ITA249,桑达基斯达（意大利）,380249
CUS_MAPPING_PORT_CODE_V,ITA252,西西里（意大利）,2282,ITA252,西西里（意大利）,380252
CUS_MAPPING_PORT_CODE_V,ITA253,锡腊丘斯（意大利）,2285,ITA253,锡腊丘斯（意大利）,380253
CUS_MAPPING_PORT_CODE_V,ITA901,罗马（意大利）,307,ITA901,罗马（意大利）,380901
CUS_MAPPING_PORT_CODE_V,ITA902,米兰（意大利）,2255,ITA902,米兰（意大利）,380902
CUS_MAPPING_PORT_CODE_V,JAM000,牙买加,427,JAM000,牙买加,388000
CUS_MAPPING_PORT_CODE_V,JAM003,阿利盖德庞德（牙买加）,427,JAM003,阿利盖德庞德（牙买加）,388003
CUS_MAPPING_PORT_CODE_V,JAM006,布莱克河（牙买加）,2864,JAM006,布莱克河（牙买加）,388006
CUS_MAPPING_PORT_CODE_V,JAM009,布卢菲尔兹（牙买加）,427,JAM009,布卢菲尔兹（牙买加）,388009
CUS_MAPPING_PORT_CODE_V,JAM012,法尔茅斯（牙买加）,427,JAM012,法尔茅斯（牙买加）,388012
CUS_MAPPING_PORT_CODE_V,JAM015,金斯敦（牙买加）,2865,JAM015,金斯敦（牙买加）,388015
CUS_MAPPING_PORT_CODE_V,JAM018,卢西（牙买加）,427,JAM018,卢西（牙买加）,388018
CUS_MAPPING_PORT_CODE_V,JAM021,蒙特哥湾（牙买加）,2866,JAM021,蒙特哥湾（牙买加）,388021
CUS_MAPPING_PORT_CODE_V,JAM024,奥乔里奥斯湾（牙买加）,2867,JAM024,奥乔里奥斯湾（牙买加）,388024
CUS_MAPPING_PORT_CODE_V,JAM027,安东尼奥港（牙买加）,2868,JAM027,安东尼奥港（牙买加）,388027
CUS_MAPPING_PORT_CODE_V,JAM030,埃斯基韦尔港（牙买加）,2869,JAM030,埃斯基韦尔港（牙买加）,388030
CUS_MAPPING_PORT_CODE_V,JAM033,凯泽港（牙买加）,2870,JAM033,凯泽港（牙买加）,388033
CUS_MAPPING_PORT_CODE_V,JAM036,莫兰特港（牙买加）,2871,JAM036,莫兰特港（牙买加）,388036
CUS_MAPPING_PORT_CODE_V,JAM039,罗德港（牙买加）,427,JAM039,罗德港（牙买加）,388039
CUS_MAPPING_PORT_CODE_V,JAM042,罗亚尔港（牙买加）,2872,JAM042,罗亚尔港（牙买加）,388042
CUS_MAPPING_PORT_CODE_V,JAM045,里奥布埃诺（牙买加）,427,JAM045,里奥布埃诺（牙买加）,388045
CUS_MAPPING_PORT_CODE_V,JAM048,罗基波因特（牙买加）,427,JAM048,罗基波因特（牙买加）,388048
CUS_MAPPING_PORT_CODE_V,JAM051,萨尔特里弗（牙买加）,2873,JAM051,萨尔特里弗（牙买加）,388051
CUS_MAPPING_PORT_CODE_V,JAM054,滨海萨凡纳（牙买加）,427,JAM054,滨海萨凡纳（牙买加）,388054
CUS_MAPPING_PORT_CODE_V,JEY000,泽西岛,399,JEY000,泽西岛,832000
CUS_MAPPING_PORT_CODE_V,JOR000,约旦,117,JOR000,约旦,400000
CUS_MAPPING_PORT_CODE_V,JOR003,亚喀巴（约旦）,1359,JOR003,亚喀巴（约旦）,400003
CUS_MAPPING_PORT_CODE_V,JOR004,纳布鲁斯（约旦）,1361,JOR004,纳布鲁斯（约旦）,400004
CUS_MAPPING_PORT_CODE_V,JOR005,伊尔比德（约旦）,1360,JOR005,伊尔比德（约旦）,400005
CUS_MAPPING_PORT_CODE_V,JPN000,日本,116,JPN000,日本,392000
CUS_MAPPING_PORT_CODE_V,JPN003,网走（日本）,1202,JPN003,网走（日本）,392003
CUS_MAPPING_PORT_CODE_V,JPN006,网干（日本）,1203,JPN006,网干（日本）,392006
CUS_MAPPING_PORT_CODE_V,JPN009,相浦（日本）,116,JPN009,相浦（日本）,392009
CUS_MAPPING_PORT_CODE_V,JPN012,相生（日本）,1204,JPN012,相生（日本）,392012
CUS_MAPPING_PORT_CODE_V,JPN015,秋田（日本）,1206,JPN015,秋田（日本）,392015
CUS_MAPPING_PORT_CODE_V,JPN018,赤穗湾（日本）,116,JPN018,赤穗湾（日本）,392018
CUS_MAPPING_PORT_CODE_V,JPN021,尼崎（日本）,1208,JPN021,尼崎（日本）,392021
CUS_MAPPING_PORT_CODE_V,JPN024,阿南（日本）,1209,JPN024,阿南（日本）,392024
CUS_MAPPING_PORT_CODE_V,JPN027,青森（日本）,1210,JPN027,青森（日本）,392027
CUS_MAPPING_PORT_CODE_V,JPN030,渥美（日本）,1211,JPN030,渥美（日本）,392030
CUS_MAPPING_PORT_CODE_V,JPN033,别府（日本）,116,JPN033,别府（日本）,392033
CUS_MAPPING_PORT_CODE_V,JPN036,千叶（日本）,1212,JPN036,千叶（日本）,392036
CUS_MAPPING_PORT_CODE_V,JPN039,知多（日本）,116,JPN039,知多（日本）,392039
CUS_MAPPING_PORT_CODE_V,JPN042,江名（日本）,116,JPN042,江名（日本）,392042
CUS_MAPPING_PORT_CODE_V,JPN045,江田岛（日本）,116,JPN045,江田岛（日本）,392045
CUS_MAPPING_PORT_CODE_V,JPN048,福冈（日本）,116,JPN048,福冈（日本）,392048
CUS_MAPPING_PORT_CODE_V,JPN051,福山（日本）,1214,JPN051,福山（日本）,392051
CUS_MAPPING_PORT_CODE_V,JPN054,船桥（日本）,1215,JPN054,船桥（日本）,392054
CUS_MAPPING_PORT_CODE_V,JPN057,船川（日本）,1216,JPN057,船川（日本）,392057
CUS_MAPPING_PORT_CODE_V,JPN060,伏木（日本）,1217,JPN060,伏木（日本）,392060
CUS_MAPPING_PORT_CODE_V,JPN063,蒲郡（日本）,1218,JPN063,蒲郡（日本）,392063
CUS_MAPPING_PORT_CODE_V,JPN066,八户（日本）,1219,JPN066,八户（日本）,392066
CUS_MAPPING_PORT_CODE_V,JPN069,荻（日本）,1220,JPN069,荻（日本）,392069
CUS_MAPPING_PORT_CODE_V,JPN072,博多（日本）,1221,JPN072,博多（日本）,392072
CUS_MAPPING_PORT_CODE_V,JPN075,函馆（日本）,1222,JPN075,函馆（日本）,392075
CUS_MAPPING_PORT_CODE_V,JPN078,滨田（日本）,1223,JPN078,滨田（日本）,392078
CUS_MAPPING_PORT_CODE_V,JPN081,滨松（日本）,116,JPN081,滨松（日本）,392081
CUS_MAPPING_PORT_CODE_V,JPN084,半田（日本）,116,JPN084,半田（日本）,392084
CUS_MAPPING_PORT_CODE_V,JPN087,阪南（日本）,1224,JPN087,阪南（日本）,392087
CUS_MAPPING_PORT_CODE_V,JPN090,日明（日本）,1225,JPN090,日明（日本）,392090
CUS_MAPPING_PORT_CODE_V,JPN093,响滩湾（日本）,1226,JPN093,响滩湾（日本）,392093
CUS_MAPPING_PORT_CODE_V,JPN096,光市（日本）,116,JPN096,光市（日本）,392096
CUS_MAPPING_PORT_CODE_V,JPN099,姬路（日本）,1228,JPN099,姬路（日本）,392099
CUS_MAPPING_PORT_CODE_V,JPN102,平生（日本）,116,JPN102,平生（日本）,392102
CUS_MAPPING_PORT_CODE_V,JPN105,广田（日本）,1229,JPN105,广田（日本）,392105
CUS_MAPPING_PORT_CODE_V,JPN108,广岛（日本）,1230,JPN108,广岛（日本）,392108
CUS_MAPPING_PORT_CODE_V,JPN111,久之滨（日本）,116,JPN111,久之滨（日本）,392111
CUS_MAPPING_PORT_CODE_V,JPN114,日立（日本）,1231,JPN114,日立（日本）,392114
CUS_MAPPING_PORT_CODE_V,JPN117,细岛（日本）,1232,JPN117,细岛（日本）,392117
CUS_MAPPING_PORT_CODE_V,JPN120,辑保（日本）,116,JPN120,辑保（日本）,392120
CUS_MAPPING_PORT_CODE_V,JPN123,今治（日本）,1233,JPN123,今治（日本）,392123
CUS_MAPPING_PORT_CODE_V,JPN126,伊万里（日本）,1234,JPN126,伊万里（日本）,392126
CUS_MAPPING_PORT_CODE_V,JPN129,因岛（日本）,1235,JPN129,因岛（日本）,392129
CUS_MAPPING_PORT_CODE_V,JPN132,伊良湖（日本）,116,JPN132,伊良湖（日本）,392132
CUS_MAPPING_PORT_CODE_V,JPN135,石垣（日本）,116,JPN135,石垣（日本）,392135
CUS_MAPPING_PORT_CODE_V,JPN138,石卷（日本）,1236,JPN138,石卷（日本）,392138
CUS_MAPPING_PORT_CODE_V,JPN141,系崎（日本）,1237,JPN141,系崎（日本）,392141
CUS_MAPPING_PORT_CODE_V,JPN144,岩国（日本）,1238,JPN144,岩国（日本）,392144
CUS_MAPPING_PORT_CODE_V,JPN147,伊予三岛（日本）,1240,JPN147,伊予三岛（日本）,392147
CUS_MAPPING_PORT_CODE_V,JPN150,严原（日本）,116,JPN150,严原（日本）,392150
CUS_MAPPING_PORT_CODE_V,JPN153,泉佐野（日本）,116,JPN153,泉佐野（日本）,392153
CUS_MAPPING_PORT_CODE_V,JPN156,鹿儿岛（日本）,1241,JPN156,鹿儿岛（日本）,392156
CUS_MAPPING_PORT_CODE_V,JPN159,海南（日本）,1243,JPN159,海南（日本）,392159
CUS_MAPPING_PORT_CODE_V,JPN162,加古川（日本）,1244,JPN162,加古川（日本）,392162
CUS_MAPPING_PORT_CODE_V,JPN165,釜石（日本）,1245,JPN165,釜石（日本）,392165
CUS_MAPPING_PORT_CODE_V,JPN168,金泽（日本）,1246,JPN168,金泽（日本）,392168
CUS_MAPPING_PORT_CODE_V,JPN171,刈田（日本）,1247,JPN171,刈田（日本）,392171
CUS_MAPPING_PORT_CODE_V,JPN174,关门（日本）,1248,JPN174,关门（日本）,392174
CUS_MAPPING_PORT_CODE_V,JPN177,鹿川（日本）,1249,JPN177,鹿川（日本）,392177
CUS_MAPPING_PORT_CODE_V,JPN180,唐津（日本）,116,JPN180,唐津（日本）,392180
CUS_MAPPING_PORT_CODE_V,JPN183,笠冈（日本）,1250,JPN183,笠冈（日本）,392183
CUS_MAPPING_PORT_CODE_V,JPN186,鹿岛（日本）,1251,JPN186,鹿岛（日本）,392186
CUS_MAPPING_PORT_CODE_V,JPN189,川之江（日本）,116,JPN189,川之江（日本）,392189
CUS_MAPPING_PORT_CODE_V,JPN192,川崎（日本）,1252,JPN192,川崎（日本）,392192
CUS_MAPPING_PORT_CODE_V,JPN195,喜入（日本）,1254,JPN195,喜入（日本）,392195
CUS_MAPPING_PORT_CODE_V,JPN198,菊间（日本）,1255,JPN198,菊间（日本）,392198
CUS_MAPPING_PORT_CODE_V,JPN201,金湾（日本）,116,JPN201,金湾（日本）,392201
CUS_MAPPING_PORT_CODE_V,JPN204,衣浦（日本）,1257,JPN204,衣浦（日本）,392204
CUS_MAPPING_PORT_CODE_V,JPN207,木更津（日本）,1258,JPN207,木更津（日本）,392207
CUS_MAPPING_PORT_CODE_V,JPN210,北九州（日本）,116,JPN210,北九州（日本）,392210
CUS_MAPPING_PORT_CODE_V,JPN213,神户（日本）,1259,JPN213,神户（日本）,392213
CUS_MAPPING_PORT_CODE_V,JPN216,高知（日本）,1260,JPN216,高知（日本）,392216
CUS_MAPPING_PORT_CODE_V,JPN219,小仓（日本）,1261,JPN219,小仓（日本）,392219
CUS_MAPPING_PORT_CODE_V,JPN222,小松岛（日本）,1262,JPN222,小松岛（日本）,392222
CUS_MAPPING_PORT_CODE_V,JPN225,神岛（日本）,116,JPN225,神岛（日本）,392225
