codeTs,controlMark,unitFlag,ciqWtMeasUnit,ciqWtMeasUnitName,gname,unit1,dangerFlag,unit1Name,unit2,outDutyTypeFlag,inspMonitorCond,ciqQtyMeasUnitName,ciqQtyMeasUnit,noteS,unit2Name
3204909000,null,1,035,千克,其他用作发光体的有机合成产品,035,null,千克,null,0,null,null,null,null,null
3205000000,A,1,035,千克,色淀及以色淀为基本成分的制品,035,null,千克,null,0,R/,null,null,null,null
3206111000,4xy,1,035,千克,钛白粉,035,N,千克,null,0,null,null,null,null,null
3206119000,null,1,035,千克,其他干量计二氧化钛≥80％的颜料,035,N,千克,null,0,null,null,null,null,null
3206190000,null,1,035,千克,其他二氧化钛为基料的颜料及制品,035,N,千克,null,0,null,null,null,null,null
3206200000,null,1,035,千克,铬化合物为基本成分的颜料及制品,035,null,千克,null,0,null,null,null,null,null
3206410000,null,1,035,千克,群青及以其为基本成分的制品,035,null,千克,null,0,null,null,null,null,null
3206421000,null,1,035,千克,锌钡白,035,null,千克,null,0,null,null,null,null,null
3206429000,null,1,035,千克,其他以硫化锌为基本成分的颜料,035,null,千克,null,0,null,null,null,包括制品,null
3206491100,null,1,035,千克,以钒酸铋为基本成分的颜料及制品,035,null,千克,null,0,null,null,null,null,null
3206491900,null,1,035,千克,其他以铋化合物为基本成分的颜料及制品,035,null,千克,null,0,null,null,null,null,null
3206499000,null,1,035,千克,其他无机着色料及其制品,035,null,千克,null,0,null,null,null,null,null
3206500000,null,1,035,千克,用作发光体的无机产品,035,null,千克,null,0,null,null,null,null,null
3207100000,null,1,035,千克,"调制颜料,遮光剂,着色剂及类似品",035,null,千克,null,0,null,null,null,null,null
3207200000,null,1,035,千克,珐琅和釉料、釉底料及类似制品,035,null,千克,null,0,null,null,null,null,null
3207300000,null,1,035,千克,光瓷釉及类似制品,035,null,千克,null,0,null,null,null,null,null
3207400000,null,1,035,千克,呈粉、粒状搪瓷玻璃料及其他玻璃,035,null,千克,null,0,null,null,null,null,null
3208100010,A,1,035,千克,分散于或溶于非水介质的聚酯油漆及清漆，施工状态下挥发性有机物含量大于420克/升,035,Y,千克,null,0,M/,null,null,以聚酯为基本成分的(包括瓷漆及大漆),null
3208100090,A,1,035,千克,其他分散于或溶于非水介质的聚酯油漆及清漆；以聚酯为基本成分的本章注释四所述溶液,035,Y,千克,null,0,M/,null,null,以聚酯为基本成分的(包括瓷漆及大漆),null
3208201011,A,1,035,千克,分散于或溶于非水介质的光导纤维用涂料，施工状态下挥发性有机物含量大于420克/升,035,Y,千克,null,0,M/,null,null,"主要成分为聚胺酯丙烯酸酯类化合物,以丙烯酸聚合物为基本成分",null
3208201019,A,1,035,千克,其他分散于或溶于非水介质的光导纤维用涂料,035,Y,千克,null,0,M/,null,null,"主要成分为聚胺酯丙烯酸酯类化合物,以丙烯酸聚合物为基本成分",null
3208201091,A,1,035,千克,其他以丙烯酸聚合物为基本成分的油漆、清漆等，施工状态下挥发性有机物含量大于420克/升,035,Y,千克,null,0,M/,null,null,"分散于或溶于非水质的以丙烯酸聚合物为基本成分,包括瓷漆大漆",null
3208201099,A,1,035,千克,其他以丙烯酸聚合物为基本成分的油漆、清漆等；以丙烯酸聚合物为基本成分的本章注释四所述溶液,035,Y,千克,null,0,M/,null,null,"分散于或溶于非水质的以丙烯酸聚合物为基本成分,包括瓷漆大漆",null
3208202010,A,1,035,千克,溶于非水介质的聚乙烯油漆及清漆，施工状态下挥发性有机物含量大于420克/升,035,Y,千克,null,0,M/,null,null,以乙烯聚合物为基本成分(包括瓷漆及大漆),null
3208202090,A,1,035,千克,其他分散于或溶于非水介质的以乙烯聚合物为基本成分的油漆及清漆；以乙烯聚合物基本成分的本章注释四所述溶液,035,Y,千克,null,0,M/,null,null,以乙烯聚合物为基本成分(包括瓷漆及大漆),null
3208901011,A,1,035,千克,"分散于或溶于非水介质的光导纤维用涂料,施工状态下挥发性有机物含量大于420克/升",035,Y,千克,null,0,M/,null,null,"主要成分为聚胺酯丙烯酸酯类化合物,以聚胺酯类化合物为基本成分",null
3208901019,A,1,035,千克,其他分散于或溶于非水介质的光导纤维用涂料,035,Y,千克,null,0,M/,null,null,"主要成分为聚胺酯丙烯酸酯类化合物,以聚胺酯类化合物为基本成分",null
3208901091,A,1,035,千克,其他聚胺酯油漆清漆等，施工状态下挥发性有机物含量大于420克/升,035,Y,千克,null,0,L.M/,null,null,"溶于非水介质以聚胺酯类化合物为基本成分,含瓷漆大漆",null
3208901099,A,1,035,千克,其他聚胺酯油漆清漆等；以聚氨酯类化合物为基本成分的本章注释四所述溶液,035,Y,千克,null,0,L.M/,null,null,"分散于或溶于非水介质以聚胺酯类化合物为基本成分,含瓷漆大漆",null
3208909010,A,1,035,千克,分散于或溶于非水介质其他油漆、清漆溶液，施工状态下挥发性有机物含量大于420克/升,035,Y,千克,null,0,L.M/,null,null,"包括以聚合物为基本成分的漆,本章注释四所述溶液",null
3208909090,A,1,035,千克,分散于或溶于非水介质其他油漆、清漆溶液；其他本章注释四所述溶液,035,Y,千克,null,0,L.M/,null,null,"包括以聚合物为基本成分的漆,本章注释四所述溶液",null
3209100010,A,1,035,千克,溶于水介质的聚丙烯酸油漆及清漆，施工状态下挥发性有机物含量大于420克/升,035,N,千克,null,0,M/,null,null,以聚丙烯酸或聚乙烯为基本成分的(包括瓷漆及大漆),null
3209100090,A,1,035,千克,其他溶于水介质的聚丙烯酸油漆及清漆,035,N,千克,null,0,M/,null,null,以聚丙烯酸或聚乙烯为基本成分的(包括瓷漆及大漆),null
3209901010,A,1,035,千克,以环氧树脂为基本成分的油漆及清漆，施工状态下挥发性有机物含量大于420克/升,035,N,千克,null,0,M/,null,null,"包括瓷漆及大漆,分散或溶于水介质",null
3209901090,A,1,035,千克,其他以环氧树脂为基本成分的油漆及清漆,035,N,千克,null,0,M/,null,null,"包括瓷漆及大漆,分散或溶于水介质",null
3209902010,A,1,035,千克,以氟树脂为基本成分的油漆及清漆，施工状态下挥发性有机物含量大于420克/升,035,N,千克,null,0,M/,null,null,"包括瓷漆及大漆,分散于或溶于水介质",null
3209902090,A,1,035,千克,其他以氟树脂为基本成分的油漆及清漆,035,N,千克,null,0,M/,null,null,"包括瓷漆及大漆,分散于或溶于水介质",null
3209909010,A,1,035,千克,溶于水介质其他聚合物油漆及清漆，施工状态下挥发性有机物含量大于420克/升,035,N,千克,null,0,M/,null,null,以合成聚合物或化学改性天然聚合物为基本成分的,null
3209909090,A,1,035,千克,溶于水介质其他聚合物油漆及清漆，施工状态下挥发性有机物含量不大于420克/升,035,N,千克,null,0,M/,null,null,以合成聚合物或化学改性天然聚合物为基本成分的,null
3210000011,null,1,035,千克,其他光导纤维用涂料，施工状态下挥发性有机物含量大于420克/升,035,null,千克,null,0,null,null,null,null,null
3210000019,null,1,035,千克,其他光导纤维用涂料，施工状态下挥发性有机物含量不大于420克/升,035,null,千克,null,0,null,null,null,null,null
3210000091,null,1,035,千克,"其他油漆及清漆,皮革用水性颜料，施工状态下挥发性有机物含量大于420克/升",035,null,千克,null,0,L/,null,null,"包括非聚合物为基料的瓷漆,大漆及水浆涂料",null
3210000099,null,1,035,千克,"其他油漆及清漆,皮革用水性颜料，施工状态下挥发性有机物含量不大于420克/升",035,null,千克,null,0,L/,null,null,"包括非聚合物为基料的瓷漆,大漆及水浆涂料",null
3211000000,null,1,035,千克,配制的催干剂,035,null,千克,null,0,null,null,null,null,null
3212100000,null,1,035,千克,压印箔,035,null,千克,null,0,null,null,null,null,null
3212900000,null,1,035,千克,制漆用颜料及零售包装染料、色料,035,null,千克,null,0,null,null,null,制漆用颜料指溶于非水介质中呈液状或浆状的,null
3213100000,null,1,035,千克,成套的颜料,035,null,千克,null,0,null,null,null,"艺术家,学生和广告美工用的",null
3213900000,null,1,035,千克,非成套颜料、调色料及类似品,035,null,千克,null,0,null,null,null,片状、管装、罐装、瓶装、扁盒装等类似形状或包装的,null
3214101000,null,1,035,千克,半导体器件封装材料,035,null,千克,null,0,null,null,null,null,null
3214109000,null,1,035,千克,其他安装玻璃用油灰等;漆工用填料,035,null,千克,null,0,null,null,null,包括接缝用油灰、树脂胶泥、嵌缝胶及其他胶粘剂,null
3214900010,null,1,035,千克,非耐火涂面制剂，施工状态下挥发性有机物含量大于420克/升,035,null,千克,null,0,null,null,null,涂门面、内墙、地板、天花板等用,null
3214900090,null,1,035,千克,其他非耐火涂面制剂,035,null,千克,null,0,null,null,null,涂门面、内墙、地板、天花板等用,null
3215110010,AB,1,035,千克,黑色，用于装入税号8443.31、8443.32或8443.39所列设备的工程形态的固体油墨,035,Y,千克,null,0,M/N,null,null,null,null
3215110090,AB,1,035,千克,其他黑色印刷油墨,035,Y,千克,null,0,M/N,null,null,不论是否固体或浓缩,null
3215190010,null,1,035,千克,其他用于装入税号8443.31、8443.32或8443.39所列设备的工程形态的固体油墨,035,null,千克,null,0,null,null,null,null,null
3215190090,null,1,035,千克,其他印刷油墨,035,null,千克,null,0,null,null,null,不论是否固体或浓缩,null
3215901000,null,1,035,千克,书写墨水,035,null,千克,null,0,null,null,null,不论是否固体或浓缩,null
3215902000,null,1,035,千克,水性喷墨墨水,035,null,千克,null,0,null,null,null,null,null
3215909000,null,1,035,千克,其他绘图墨水及其他墨类,035,null,千克,null,0,null,null,null,不论是否固体或浓缩,null
3301120000,A,1,035,千克,橙油,035,N,千克,null,0,R/,null,null,包括浸膏及净油,null
3301130000,A,1,035,千克,柠檬油,035,N,千克,null,0,R/,null,null,包括浸膏及净油,null
3301191000,A,1,035,千克,白柠檬油(酸橙油),035,N,千克,null,0,R/,null,null,包括浸膏及净油,null
3301199000,A,1,035,千克,其他柑橘属果实的精油,035,N,千克,null,0,R/,null,null,包括浸膏及净油,null
3301240000,A,1,035,千克,胡椒薄荷油,035,N,千克,null,0,R/,null,null,包括浸膏及净油,null
3301250000,A,1,035,千克,其他薄荷油,035,N,千克,null,0,R/,null,null,包括浸膏及净油,null
3301291000,ABE,1,035,千克,樟脑油,035,Y,千克,null,0,M.R/N,null,null,包括浸膏及精油,null
3301292000,A,1,035,千克,香茅油,035,N,千克,null,0,R/,null,null,包括浸膏及净油,null
3301293000,A,1,035,千克,茴香油,035,N,千克,null,0,R/,null,null,包括浸膏及净油,null
3301294000,A,1,035,千克,桂油,035,N,千克,null,0,R/,null,null,包括浸膏及净油,null
3301295000,A,1,035,千克,山苍子油,035,Y,千克,null,0,R/,null,null,包括浸膏及净油,null
3301296000,AB,1,035,千克,桉叶油,035,Y,千克,null,0,M.R/N,null,null,包括浸膏及净油,null
3301299100,A,1,035,千克,老鹳草油(香叶油),035,N,千克,null,0,R/,null,null,包括浸膏及精油,null
3301299910,23A,1,035,千克,黄樟油,035,N,千克,null,0,R/,null,null,null,null
3301299991,AFE,1,035,千克,其他濒危植物精油（柑桔属果实除外）,035,N,千克,null,0,R/,null,null,包括浸膏及净油,null
3301299999,A,1,035,千克,其他非柑橘属果实的精油,035,N,千克,null,0,R/,null,null,包括浸膏及净油,null
3301301000,null,1,035,千克,鸢尾凝脂(香膏类),035,null,千克,null,0,null,null,null,null,null
3301309010,FE,1,035,千克,其他濒危植物香膏,035,null,千克,null,0,null,null,null,null,null
3301309090,null,1,035,千克,其他香膏,035,null,千克,null,0,null,null,null,null,null
3301901010,FE,1,035,千克,濒危植物提取的油树脂,035,null,千克,null,0,null,null,null,null,null
3301901090,null,1,035,千克,其他提取的油树脂,035,null,千克,null,0,null,null,null,null,null
3301902000,null,1,035,千克,柑橘属果实精油脱萜的萜烯副产品,035,null,千克,null,0,null,null,null,null,null
3301909000,null,1,035,千克,吸取浸渍法制成含浓缩精油的脂肪,035,null,千克,null,0,null,null,null,"含固定油、蜡及类似品,精油水溶液及水馏液",null
3302101000,A,1,035,千克,以香料为基本成分的制品,035,N,千克,null,0,R/,null,null,"生产饮料用,按容量计酒精浓度≤0.5%",null
3302109001,A,1,035,千克,生产食品、饮料用混合香料及制品,035,N,千克,null,0,R/,null,null,"含以香料为基本成分的混合物,按容量计酒精浓度＞0.5%",null
3302109090,A,1,035,千克,其他生产食品用混合香料及制品,035,N,千克,null,0,R/,null,null,含以香料为基本成分的混合物,null
3302900000,null,1,035,千克,其他工业用混合香料及香料混合物,035,null,千克,null,0,null,null,null,以一种或多种香料为基本成分的混合物,null
3303000010,AB,1,035,千克,包装标注含量以重量计的香水及花露水,035,N,千克,011,0,M/N,null,null,null,件
3303000020,AB,1,035,千克,包装标注含量以体积计的香水及花露水,035,Y,千克,011,0,M/N,null,null,null,件
3304100011,ABEF,1,035,千克,包装标注含量以重量计的含濒危植物成分唇用化妆品,035,N,千克,011,0,M/N,null,null,null,件
3304100012,ABEF,1,035,千克,包装标注含量以体积计的含濒危植物成分唇用化妆品,035,N,千克,011,0,M/N,null,null,null,件
3304100013,ABEF,1,035,千克,包装标注规格为“片”或“张”的含濒危植物成分唇用化妆品,035,N,千克,011,0,M/N,null,null,null,件
3304100091,AB,1,035,千克,包装标注含量以重量计的其他唇用化妆品,035,N,千克,011,0,M/N,null,null,null,件
3304100092,AB,1,035,千克,包装标注含量以体积计的其他唇用化妆品,035,N,千克,011,0,M/N,null,null,null,件
3304100093,AB,1,035,千克,包装标注规格为“片”或“张”的其他唇用化妆品,035,N,千克,011,0,M/N,null,null,null,件
3304200011,ABEF,1,035,千克,包装标注含量以重量计的含濒危植物成分眼用化妆品,035,N,千克,011,0,M/N,null,null,null,件
3304200012,ABEF,1,035,千克,包装标注含量以体积计的含濒危植物成分眼用化妆品,035,N,千克,011,0,M/N,null,null,null,件
3304200013,ABEF,1,035,千克,包装标注规格为“片”或“张”的含濒危植物成分眼用化妆品,035,N,千克,011,0,M/N,null,null,null,件
